"projectID","projectAcronym","name","country","city","role","activityType","SME","ecContribution","netEcContribution","totalCost","geolocation"
266753,"SCR&TOX","ASTRAZENECA AB","SE","Sodertaelje","participant","PRC","","226936.7","","","59.2030706,17.6236146"
266753,"SCR&TOX","AVANTEA SRL","IT","CREMONA","participant","PRC","","155570","","","45.3537209,9.6659362"
266753,"SCR&TOX","UNIVERSITAET LEIPZIG","DE","Leipzig","participant","HES","","293322.88","","","51.3411859,12.380277932916"
266753,"SCR&TOX","Department of Health","UK","Leeds","participant","REC","","167404.68","","","53.798210600000004,-1.5307488333333406"
266753,"SCR&TOX","INSERM TRANSFERT SA","FR","PARIS","participant","PRC","","160800","","","48.8276217,2.3813083"
266753,"SCR&TOX","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","","267996.96","","","59.3481714,18.0250493"
266753,"SCR&TOX","CXR Biosciences Limited","UK","Dundee","participant","PRC","","237205.77","","",""
266753,"SCR&TOX","LABCORP EARLY DEVELOPMENT LABORATORIES LIMITED","UK","Harrogate","participant","PRC","","236576.35","","","53.9787293,-1.5726118"
266753,"SCR&TOX","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","313426.65","","","50.84367747807197,4.3824068537064536"
266835,"COSMOS","KNIME.COM AG","CH","ZURICH","participant","PRC","","250000","","",""
266835,"COSMOS","HENKEL KGaA","DE","Dusseldorf","participant","PRC","","","","","51.17568185,6.83955625915493"
266835,"COSMOS","ALTAMIRA LLC","US","Columbus Oh","participant","PRC","","237500","","","40.05630295,-82.9793856371404"
266835,"COSMOS","S-IN SOLUZIONI INFORMATICHE SRL","IT","VICENZA","participant","PRC","","229444","","",""
266835,"COSMOS","INTERNATIONAL LIFE SCIENCES INSTITUTE EUROPEAN BRANCH AISBL","BE","Bruxelles / Brussel","participant","REC","","117500","","","50.8465565,4.351697"
266835,"COSMOS","INSTITUT NATIONAL DE L ENVIRONNEMENT INDUSTRIEL ET DES RISQUES - INERIS","FR","Verneuil En Halatte","participant","REC","","365000","","","49.2647566,2.5000794525307475"
266835,"COSMOS","MOLECULAR NETWORKS GMBH COMPUTERCHEMIE","DE","Nurnberg","participant","PRC","","435200","","","49.436102250000005,11.051571946416914"
266835,"COSMOS","LIVERPOOL JOHN MOORES UNIVERSITY","UK","Liverpool","coordinator","HES","","577496","","","53.4054719,-2.9805392"
266835,"COSMOS","KEMIJSKI INSTITUT","SI","Ljubljana","participant","REC","","45000","","","46.0428948,14.4929932675067"
266835,"COSMOS","INSILICO BIOTECHNOLOGY AG","DE","Stuttgart","participant","PRC","","195000","","","48.73873545,9.10871720616459"
266835,"COSMOS","INSTITUT PO BIOFIZIKA I BIOMEDITSINSKO INZHENERSTVO (INSTITUTE OF BIOPHYSICS AND BIOMEDICAL ENGINEERING)","BG","Sofia","participant","REC","","240000","","",""
266835,"COSMOS","U.S. Food & Drug Administration","US","Silver Spring","participant","PUB","","","","","38.998142,-76.991508"
266835,"COSMOS","Merck KGaA","DE","DARMSTADT","participant","PRC","","15000","","","49.89542455,8.65363585"
266835,"COSMOS","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","355026","","","50.84367747807197,4.3824068537064536"
266835,"COSMOS","UNIVERSITY OF BRADFORD","UK","Bradford","participant","HES","","282500","","","53.7937933,-1.7669834"
283775,"diXa","KLINIKUM DER UNIVERSITAET ZU KOELN","DE","Koeln","participant","HES","","87238","","","50.92344825,6.9170614434659"
283775,"diXa","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE","UK","LONDON","participant","HES","","234983","","","51.5073219,-0.1276473"
283775,"diXa","EUROPEAN MOLECULAR BIOLOGY LABORATORY","DE","Heidelberg","participant","REC","","602333","","","49.38466795,8.71059058213846"
283775,"diXa","UNIVERSITEIT MAASTRICHT","NL","Maastricht","coordinator","HES","","941676","","","50.8470561,5.6865553"
283775,"diXa","GENEDATA AG","CH","BASEL","participant","PRC","","402138","","",""
283775,"diXa","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","DE","Munchen","participant","REC","","223762","","","48.1411687,11.5822929"
283775,"diXa","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","307870","","","50.84367747807197,4.3824068537064536"
201335,"NANOTEST","Université Paris Diderot-Paris 7","FR","Paris","participant","HES","","193250","","","48.8302665,2.3812968"
201335,"NANOTEST","STIFTELSEN NILU","NO","Kjeller","coordinator","REC","","578430","","","59.97443,11.048794"
201335,"NANOTEST","KOBENHAVNS UNIVERSITET","DK","Kobenhavn","participant","HES","","188670","","","55.68012,12.571506"
201335,"NANOTEST","INSTITUTE OF OCCUPATIONAL MEDICINE","UK","Edinburgh","participant","REC","","130593","","","55.9495628,-3.1914971"
201335,"NANOTEST","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS","CH","Lausanne","participant","PUB","","215750","","","46.52495475,6.64062027824435"
201335,"NANOTEST","UNIVERSITA CA' FOSCARI  VENEZIA","IT","Venezia","participant","HES","","158520","","","45.43458557360008,12.325949378563257"
201335,"NANOTEST","ADVANCELL ADVANCED IN VITRO CELL TECHNOLOGIES S.A.","ES","BARCELONA","participant","PRC","","308508.99","","",""
201335,"NANOTEST","""NATIONAL CENTER FOR SCIENTIFIC RESEARCH """"DEMOKRITOS""""""","EL","Agia Paraskevi","participant","REC","","150050","","","35.1555851,24.7153264"
201335,"NANOTEST","UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST","UK","Bristol","participant","REC","","188196","","","51.459879799999996,-2.5947539278016216"
201335,"NANOTEST","SLOVENSKA ZDRAVOTNICKA UNIVERZITA V BRATISLAVE","SK","Bratislava","participant","HES","","339750","","","48.1684299,17.0870877396622"
201335,"NANOTEST","ACONDICIONAMIENTO TARRASENSE ASSOCIACION","ES","Terrassa","participant","REC","","78823.01","","","41.59819295,2.01076641152959"
201335,"NANOTEST","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","463842","","","50.84367747807197,4.3824068537064536"
267044,"COACH","ARTTIC","FR","Paris","coordinator","PRC","","801936.61","","","48.8264862,2.3745171"
267044,"COACH","EBERHARD KARLS UNIVERSITAET TUEBINGEN","DE","Tuebingen","participant","HES","","251807.79","","","48.52441205,9.05972173269931"
267044,"COACH","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","446255.6","","","50.84367747807197,4.3824068537064536"
266838,"DETECTIVE","UNIVERSITEIT LEIDEN","NL","Leiden","participant","HES","","179716.46","","","52.1566349,4.4867397"
266838,"DETECTIVE","KLINIKUM DER UNIVERSITAET ZU KOELN","DE","Koeln","coordinator","HES","","1092420.01","","","50.92344825,6.9170614434659"
266838,"DETECTIVE","OU QURETEC","EE","Tartu","participant","PRC","","72686.4","","","58.3782464,26.7232712"
266838,"DETECTIVE","IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE","UK","LONDON","participant","HES","","307681.9","","","51.5073219,-0.1276473"
266838,"DETECTIVE","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","","82285","","","48.1322664,11.5296222"
266838,"DETECTIVE","VRIJE UNIVERSITEIT BRUSSEL","BE","Bruxelles / Brussel","participant","HES","","347858.8","","","50.8232159,4.3920206"
266838,"DETECTIVE","ROCHE DIAGNOSTICS GMBH","DE","Mannheim","participant","PRC","","168655.5","","","49.5362405,8.4526328"
266838,"DETECTIVE","DEUTSCHES KREBSFORSCHUNGSZENTRUM HEIDELBERG","DE","Heidelberg","participant","REC","","153000","","","49.414429,8.6723675803449"
266838,"DETECTIVE","UNIVERSITEIT MAASTRICHT","NL","Maastricht","participant","HES","","442026.5","","","50.8470561,5.6865553"
266838,"DETECTIVE","MEDIZINISCHE UNIVERSITAT INNSBRUCK","AT","Innsbruck","participant","HES","","137636","","","47.2628185,11.384629350658514"
266838,"DETECTIVE","ARTTIC","FR","Paris","participant","PRC","","354266.26","","","48.8264862,2.3745171"
266838,"DETECTIVE","LEIBNIZ-INSTITUT FUR ANALYTISCHE WISSENSCHAFTEN-ISAS-EV","DE","Dortmund","participant","REC","","193333.5","","","51.4907058,7.46252442849624"
266838,"DETECTIVE","FORSCHUNGSGESELLSCHAFT FUR ARBEITSPHYSIOLOGIE UND ARBEITSSCHUTZ EV","DE","Dortmund","participant","HES","","342556.5","","","51.4902201,7.458294798166399"
266838,"DETECTIVE","PROTEOSYS AG","DE","MAINZ","participant","PRC","","147914.5","","",""
266838,"DETECTIVE","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","315388","","","50.84367747807197,4.3824068537064536"
604134,"ENANOMAPPER","EUROPEAN MOLECULAR BIOLOGY LABORATORY","DE","Heidelberg","participant","REC","","372080","","","49.38466795,8.71059058213846"
604134,"ENANOMAPPER","IDEACONSULT LIMITED LIABILITY COMPANY","BG","Sofia","participant","PRC","","373840","","","42.6933882,23.3224274"
604134,"ENANOMAPPER","TEKNOLOGIAN TUTKIMUSKESKUS VTT OY","FI","Espoo","participant","REC","","36018.42","","","60.2051454,24.6569676"
604134,"ENANOMAPPER","ETHNICON METSOVION POLYTECHNION","EL","ATHINA","participant","HES","","355960","","","38.9953683,21.9877132"
604134,"ENANOMAPPER","IN SILICO TOXICOLOGY GMBH","CH","BASEL","participant","PRC","","519980","","",""
604134,"ENANOMAPPER","EDELWEISS CONNECT GMBH","CH","Basel","coordinator","PRC","","876225.6","","","47.5785254,7.5971473"
604134,"ENANOMAPPER","MISVIK BIOLOGY OY","FI","Turku","participant","PRC","","361731.58","","","60.4527054,22.308214"
604134,"ENANOMAPPER","UNIVERSITEIT MAASTRICHT","NL","Maastricht","participant","HES","","843334.4","","","50.8470561,5.6865553"
604134,"ENANOMAPPER","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","","257700","","","59.3481714,18.0250493"
604134,"ENANOMAPPER","TEKNOLOGIAN TUTKIMUSKESKUS VTT","FI","ESPOO","participant","REC","","","","","60.179296,24.8235167"
115009,"PHARMA-COG","UNIVERSITA DEGLI STUDI DI VERONA","IT","Verona","participant","HES","","360000","","","45.4383395,11.0042019"
115009,"PHARMA-COG","THE UNIVERSITY OF EXETER","UK","Exeter","participant","HES","","","","","50.7256471,-3.526661"
115009,"PHARMA-COG","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE","FR","Paris","participant","REC","","1010591","","","48.8266111,2.3652703"
115009,"PHARMA-COG","GLAXOSMITHKLINE RESEARCH & DEVELOPMENT LIMITED","UK","LONDON","coordinator","PRC","","","","","51.517345250000005,-0.1357047270689692"
115009,"PHARMA-COG","STICHTING VU","NL","Amsterdam","participant","HES","","44000","","","52.3347068,4.8664359"
115009,"PHARMA-COG","Innovative Concepts in Drug Development (ICDD-sas)","FR","Meyreuil","participant","","","298423","","",""
115009,"PHARMA-COG","ISTITUTO DI RICERCHE FARMACOLOGICHE MARIO NEGRI","IT","Milano","participant","REC","","549000","","","45.4667971,9.1904984"
115009,"PHARMA-COG","UCB PHARMA SA","BE","Bruxelles / Brussel","participant","PRC","","","","","50.8176796,4.275721857227438"
115009,"PHARMA-COG","NOVARTIS PHARMA AG","CH","Basel","participant","PRC","","","","","47.5728315,7.5794524"
115009,"PHARMA-COG","ASTRAZENECA AB","SE","Sodertaelje","participant","PRC","","","","","59.2030706,17.6236146"
115009,"PHARMA-COG","Université Lille 2 Droit et Santé","FR","LILLE","participant","HES","","1066828","","","50.6326464,3.0751192"
115009,"PHARMA-COG","Diaxonhit SA","FR","PARIS","participant","PRC","","259677","","",""
115009,"PHARMA-COG","F. HOFFMANN-LA ROCHE AG","CH","Basel","participant","PRC","","","","","47.5586577,7.6057897"
115009,"PHARMA-COG","PROVINCIA LOMBARDO VENETA - ORDINEOSPEDALIERO DI SAN GIOVANNI DI DIO- FATEBENEFRATELLI","IT","Brescia","participant","REC","","767507","","","45.5207372,10.2019178"
115009,"PHARMA-COG","UNIVERSITAET LEIPZIG","DE","Leipzig","participant","HES","","176715","","","51.3411859,12.380277932916"
115009,"PHARMA-COG","EISAI LIMITED","UK","Hatfield","participant","PRC","","","","","51.7669905,-0.24068914286031096"
115009,"PHARMA-COG","SAS Alzprotect","FR","Loos","participant","","","304377","","",""
115009,"PHARMA-COG","MERCK KOMMANDITGESELLSCHAFT AUF AKTIEN","DE","Darmstadt","participant","PRC","","","","","49.89542455,8.65363585"
115009,"PHARMA-COG","UNIVERSIDAD DE MURCIA","ES","Murcia","participant","HES","","300000","","","37.9923795,-1.130543"
115009,"PHARMA-COG","IRCCS FONDAZIONE SDN PER LA RICERCA E L'ALTA FORMAZIONE IN DIAGNOSTICA NUCLEARE","IT","Napoli","participant","REC","","62393","","",""
115009,"PHARMA-COG","CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER","ES","Barcelona","participant","OTH","","560973","","","41.3828939,2.1774322"
115009,"PHARMA-COG","Qualissima","FR","Marseille","participant","PRC","","544752","","",""
115009,"PHARMA-COG","UNIVERSITAETSKLINIKUM ESSEN","DE","Essen","participant","HES","","70748","","","51.4338421,6.9889222"
115009,"PHARMA-COG","H. LUNDBECK AS","DK","Valby","participant","PRC","","","","","55.658051,12.516743"
115009,"PHARMA-COG","BOEHRINGER INGELHEIM INTERNATIONALGMBH","DE","Ingelheim","participant","PRC","","","","","49.9681904,8.029672208889835"
115009,"PHARMA-COG","Innovative Health Diagnostics","FR","STRASBOURG","participant","","","121100","","",""
115009,"PHARMA-COG","ELLINIKI ETAIRIA NOSOY ALZHEIMER KAI SYGGENON DIATARACHON SOMATEIO","EL","Thessaloniki","participant","OTH","","205519","","","40.632998400000005,22.94011355295047"
115009,"PHARMA-COG","UNIVERSITY OF BRISTOL","UK","Bristol","participant","HES","","","","","51.453493,-2.5973936"
115009,"PHARMA-COG","UNIVERSITE D'AIX MARSEILLE","FR","Marseille","participant","HES","","1658892","","","43.2920787,5.3592608"
115009,"PHARMA-COG","UNIVERSITA DEGLI STUDI DI FOGGIA","IT","Foggia","participant","HES","","448496","","","41.4623447,15.5430624"
115009,"PHARMA-COG","UNIVERSITA DEGLI STUDI DI GENOVA","IT","Genova","participant","HES","","176597","","","44.4152455,8.9256873"
115009,"PHARMA-COG","INSTITUT DE RECHERCHES SERVIER","FR","GIF-SUR-YVETTE","participant","PRC","","","","","48.8617841,2.2130854"
115009,"PHARMA-COG","UNIVERSITA DEGLI STUDI DI PERUGIA","IT","Perugia","participant","HES","","304400","","","43.1119613,12.3890104"
115009,"PHARMA-COG","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","participant","REC","","205000","","","48.84755265,2.26404020346787"
115009,"PHARMA-COG","ELI LILLY AND COMPANY LTD","UK","Basingstoke","participant","PRC","","","","","51.262826,-1.0861976"
115009,"PHARMA-COG","ALZHEIMER EUROPE","LU","SENNINGERBERG","participant","REC","","100000","","","49.6057688,6.05403344326434"
115009,"PHARMA-COG","UNIVERSITA CATTOLICA DEL SACRO CUORE","IT","Milano","participant","HES","","62400","","","45.4667971,9.1904984"
115009,"PHARMA-COG","JANSSEN PHARMACEUTICA NV","BE","Beerse","participant","PRC","","","","","50.7362732,4.2867387"
241958,"AXLR8","VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK N.V.","BE","Mol","participant","REC","","81320","","","51.2190202,5.09349006749143"
241958,"AXLR8","THE HUMANE SOCIETY INTERNATIONAL (UK)","UK","LONDON","participant","OTH","","204905","","",""
241958,"AXLR8","FREIE UNIVERSITAET BERLIN","DE","Berlin","coordinator","HES","","268998","","","52.4479315,13.2857452529264"
212668,"CADASTER","LINNEUNIVERSITETET","SE","Vaxjo","participant","HES","","366150","","","56.8787183,14.8094385"
212668,"CADASTER","ZAVOD ZA ZDRAVSTVENO VARSTVO MARIBOR","SI","MARIBOR","participant","REC","","333768","","",""
212668,"CADASTER","IVL SVENSKA MILJOEINSTITUTET AB","SE","Stockholm","participant","REC","","308150","","","59.3251172,18.0710935"
212668,"CADASTER","MIKE COMBER CONSULTING SPRL","BE","BRUXELLES","participant","PRC","","37500","","",""
212668,"CADASTER","STICHTING RADBOUD UNIVERSITEIT","NL","Nijmegen","participant","HES","","321100","","","51.8168933,5.8654912"
212668,"CADASTER","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","DE","Neuherberg","participant","REC","","362375","","","48.9138794,10.903546"
212668,"CADASTER","IDEACONSULT LIMITED LIABILITY COMPANY","BG","Sofia","participant","PRC","","127040","","","42.6933882,23.3224274"
212668,"CADASTER","RIJKSINSTITUUT VOOR VOLKSGEZONDHEID EN MILIEU","NL","Bilthoven","coordinator","REC","","550201","","","52.1185942,5.1890782"
212668,"CADASTER","UNIVERSITA DEGLI STUDI DELL'INSUBRIA","IT","Varese","participant","HES","","285750","","","45.8132682,8.828694"
228789,"ENPRA","UNIVERSITY OF ROCHESTER","US","Rochester Ny","participant","HES","","","","","43.157285,-77.615214"
228789,"ENPRA","Université Paris Diderot-Paris 7","FR","Paris","participant","HES","","200726","","","48.8302665,2.3812968"
228789,"ENPRA","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","DE","Neuherberg","participant","REC","","290333","","","48.9138794,10.903546"
228789,"ENPRA","COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES","FR","PARIS 15","participant","REC","","168298","","","48.8397706,2.2739214"
228789,"ENPRA","VRIJE UNIVERSITEIT BRUSSEL","BE","Bruxelles / Brussel","participant","HES","","260559","","","50.8232159,4.3920206"
228789,"ENPRA","KOBENHAVNS UNIVERSITET","DK","Kobenhavn","participant","HES","","194889","","","55.68012,12.571506"
228789,"ENPRA","INSTITUTE OF OCCUPATIONAL MEDICINE","UK","Edinburgh","coordinator","REC","","400680","","","55.9495628,-3.1914971"
228789,"ENPRA","UNIVERSITE CATHOLIQUE DE LOUVAIN","BE","Louvain La Neuve","participant","HES","","194889","","","50.6741689,4.61415673172108"
228789,"ENPRA","IUF - LEIBNIZ-INSTITUT FUR UMWELTMEDIZINISCHE FORSCHUNG GMBH","DE","Dusseldorf","participant","OTH","","194889","","","51.205450850000005,6.786236669272329"
228789,"ENPRA","UNIVERSITA CA' FOSCARI  VENEZIA","IT","Venezia","participant","HES","","286025","","","45.43458557360008,12.325949378563257"
228789,"ENPRA","DUKE UNIVERSITY","US","Durham Nc","participant","HES","","","","","35.9940329,-78.8986189"
228789,"ENPRA","RIJKSINSTITUUT VOOR VOLKSGEZONDHEID EN MILIEU","NL","Bilthoven","participant","REC","","351402","","","52.1185942,5.1890782"
228789,"ENPRA","HERIOT-WATT UNIVERSITY","UK","Edinburgh","participant","HES","","153186","","","55.91029135,-3.32345751821767"
228789,"ENPRA","EDINBURGH NAPIER UNIVERSITY","UK","Edinburgh","participant","HES","","38368","","","55.9077488,-3.2549726"
228789,"ENPRA","KATHOLIEKE UNIVERSITEIT LEUVEN","BE","Leuven","participant","HES","","194889","","","50.8780592,4.699407640209"
228789,"ENPRA","DET NATIONALE FORSKNINGSCENTER FOR ARBEJDSMILJØ","DK","Kobenhavn","participant","REC","","271300","","","55.714356,12.547462"
228789,"ENPRA","THE UNIVERSITY OF EDINBURGH","UK","Edinburgh","participant","HES","","217810","","","55.94743165,-3.18651734851981"
228789,"ENPRA","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","participant","REC","","281757","","","50.84367747807197,4.3824068537064536"
228625,"INLIVETOX","UNIVERSITY OF ROCHESTER","US","Rochester Ny","participant","HES","","","","","43.157285,-77.615214"
228625,"INLIVETOX","AYMING","FR","Levallois-Perret","participant","PRC","","102825","","","48.9105816,2.2890199"
228625,"INLIVETOX","CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DEVELOPPEMENT","CH","Neuchatel","coordinator","REC","","609460","","","47.10267155,6.83158379644177"
